Timestamp,windunit,bearing,pressTL,TheatindexTH,pressTH,TtempTL,apptemp,SolarRad,Tbeaufort,humidex,wgust,rainunit,press,temptrend,wgustTM,intemp,bearingTM,rrate,tempTH,pressH,tempTL,pressL,ver,TrrateTM,avgbearing,TpressTH,CurrentSolarMax,domwinddir,apptempTH,heatindex,LastRainTipISO,apptempTL,forecast,hourlyrainTH,TwchillTL,version,build,windTM,inhum,windrun,WindRoseData,UVTH,wchill,TtempTH,wchillTL,hum,rrateTM,tempunit,humTH,rfall,heatindexTH,wspeed,humTL,date,BearingRangeFrom10,SolarTM,TdewpointTH,TdewpointTL,presstrendval,ThourlyrainTH,wlatest,temp,TapptempTL,ThumTL,UV,ThumTH,SensorContactLost,pressunit,dew,BearingRangeTo10,TwgustTM,dewpointTH,timeUTC,dewpointTL,TpressTL,TapptempTH
"2015-11-26 12:45:00","km/h",234,1004.2,13.26,1007.2,8.25,6.3,NULL,0,6.3,14.5,"mm",1006.1,0,14.5,19.4,0,0,6.6,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,4.3,0,6.1,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  13.44 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 6.6 C - Umidita 73 % - la pressione barometrica 1006.1 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,5.9,13.36,-2.8,73,0,"C",95,0,6.1,4.8,73,13.44,0,NULL,13.02,7.53,0,0,4.8,6.6,0,13.32,NULL,8.43,0,"hPa",2.1,0,12.1,2.2,12.44,-2.8,2.01,0
"2015-11-26 12:50:00","km/h",231,1004.2,13.46,1007.2,8.25,6.8,NULL,0,6.8,14.5,"mm",1006.2,0,14.5,19.4,0,0,7.1,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,3.9,0,6.7,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  13.49 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.1 C - Umidita 72 % - la pressione barometrica 1006.2 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,6.5,13.49,-2.8,72,0,"C",95,0,6.7,0,72,13.49,0,NULL,13.47,7.53,0,0,0,7.1,0,13.49,NULL,8.43,0,"hPa",2.3,0,12.1,2.8,12.49,-2.8,2.01,0
"2015-11-26 12:55:00","km/h",231,1004.2,13.53,1007.2,8.25,7.3,NULL,0,7.3,14.5,"mm",1006.1,0,14.5,19.4,0,0,7.6,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,2.4,0,7.2,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  13.54 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.6 C - Umidita 71 % - la pressione barometrica 1006.1 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.6,13.54,-2.8,71,0,"C",95,0,7.2,3.2,71,13.54,0,NULL,13.47,7.53,0,0,3.2,7.6,0,13.54,NULL,8.43,0,"hPa",2.6,0,12.1,2.8,12.54,-2.8,2.01,0
"2015-11-26 13:00:00","km/h",227,1004.2,13.53,1007.2,8.25,7.3,NULL,0,7.3,14.5,"mm",1006.1,0,14.5,19.4,0,0,7.7,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,2.6,0,7.2,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  13.59 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.6 C - Umidita 72 % - la pressione barometrica 1006.1 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.6,13.55,-2.8,72,0,"C",95,0,7.2,3.2,71,13.59,0,NULL,13.47,7.53,0,0,3.2,7.6,0,13.54,NULL,8.43,0,"hPa",2.9,0,12.1,2.8,12.59,-2.8,2.01,0
"2015-11-26 13:05:00","km/h",240,1004.2,13.53,1007.2,8.25,7.4,NULL,0,7.4,14.5,"mm",1006.1,0,14.5,19.5,0,0,7.7,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.4,0,7.2,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.04 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.7 C - Umidita 70 % - la pressione barometrica 1006.1 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.7,14.01,-2.8,70,0,"C",95,0,7.2,6.4,70,14.04,0,NULL,13.47,7.53,0,0,6.4,7.7,0,14.02,NULL,8.43,0,"hPa",2.6,0,12.1,2.8,13.04,-2.8,2.01,0
"2015-11-26 13:10:00","km/h",240,1004.2,13.53,1007.2,8.25,7.5,NULL,0,7.5,14.5,"mm",1006,0,14.5,19.6,0,0,7.8,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,4.2,0,7.2,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.09 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.8 C - Umidita 71 % - la pressione barometrica 1006.0 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.3,14.09,-2.8,71,0,"C",95,0,7.2,4.8,70,14.09,0,NULL,13.47,7.53,0,0,4.8,7.8,0,14.02,NULL,8.43,0,"hPa",2.8,0,12.1,2.8,13.09,-2.8,2.01,0
"2015-11-26 13:15:00","km/h",232,1004.2,13.53,1007.2,8.25,7.3,NULL,0,7.3,14.5,"mm",1006,0,14.5,19.6,0,0,7.8,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,5.2,0,7.2,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.14 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.6 C - Umidita 71 % - la pressione barometrica 1006.0 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.1,14.09,-2.8,71,0,"C",95,0,7.2,4.8,70,14.14,0,NULL,13.47,7.53,0,0,4.8,7.6,0,14.02,NULL,8.43,0,"hPa",2.6,0,12.1,2.8,13.14,-2.8,2.01,0
"2015-11-26 13:20:00","km/h",249,1004.2,13.53,1007.2,8.25,7.4,NULL,0,7.4,14.5,"mm",1006,0,14.5,19.6,0,0,7.8,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,5.4,0,7.2,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.19 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.7 C - Umidita 69 % - la pressione barometrica 1006.0 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.2,14.09,-2.8,69,0,"C",95,0,7.2,4.8,69,14.19,0,NULL,13.47,7.53,0,0,4.8,7.7,0,14.19,NULL,8.43,0,"hPa",2.3,0,12.1,2.8,13.19,-2.8,2.01,0
"2015-11-26 13:25:00","km/h",246,1004.2,13.53,1007.2,8.25,7.4,NULL,0,7.4,14.5,"mm",1006.1,0,14.5,19.6,0,0,7.8,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,5.2,0,7.2,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.24 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.7 C - Umidita 70 % - la pressione barometrica 1006.1 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.2,14.09,-2.8,70,0,"C",95,0,7.2,1.6,69,14.24,0,NULL,13.47,7.53,0,0,1.6,7.7,0,14.19,NULL,8.43,0,"hPa",2.5,0,12.1,2.8,13.24,-2.8,2.01,0
"2015-11-26 13:30:00","km/h",223,1004.2,13.53,1007.2,8.25,7.5,NULL,0,7.5,14.5,"mm",1006.1,0,14.5,19.7,0,0,7.8,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,4.8,0,7.2,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.29 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.8 C - Umidita 69 % - la pressione barometrica 1006.1 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.3,14.09,-2.8,69,0,"C",95,0,7.2,3.2,68,14.29,0,NULL,13.47,7.53,0,0,3.2,7.8,0,14.28,NULL,8.43,0,"hPa",2.4,0,12.1,2.8,13.29,-2.8,2.01,0
"2015-11-26 13:35:00","km/h",240,1004.2,14.32,1007.2,8.25,7.6,NULL,0,7.6,14.5,"mm",1006.1,0,14.5,19.7,0,0,8.1,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.9,0,7.8,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.34 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.9 C - Umidita 68 % - la pressione barometrica 1006.1 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.9,14.33,-2.8,68,0,"C",95,0,7.8,3.2,68,14.34,0,NULL,13.47,7.53,0,0,3.2,7.9,0,14.28,NULL,8.43,0,"hPa",2.4,0,12.1,2.8,13.34,-2.8,2.01,0
"2015-11-26 13:40:00","km/h",241,1004.2,14.32,1007.2,8.25,7.5,NULL,0,7.5,14.5,"mm",1006.1,0,14.5,19.7,0,0,8.1,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.9,0,7.8,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.39 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.8 C - Umidita 69 % - la pressione barometrica 1006.1 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.8,14.33,-2.8,69,0,"C",95,0,7.8,4.8,68,14.39,0,NULL,13.47,7.53,0,0,4.8,7.8,0,14.28,NULL,8.43,0,"hPa",2.4,0,12.1,2.8,13.39,-2.8,2.01,0
"2015-11-26 13:45:00","km/h",242,1004.2,14.32,1007.2,8.25,7.4,NULL,0,7.4,14.5,"mm",1006.2,0,14.5,19.7,0,0,8.1,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,4.3,0,7.8,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.44 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.8 C - Umidita 68 % - la pressione barometrica 1006.2 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.3,14.33,-2.8,68,0,"C",95,0,7.8,3.2,68,14.44,0,NULL,13.47,7.53,0,0,3.2,7.8,0,14.28,NULL,8.43,0,"hPa",2.2,0,12.1,2.8,13.44,-2.8,2.01,0
"2015-11-26 13:50:00","km/h",242,1004.2,14.32,1007.2,8.25,7.6,NULL,0,7.6,14.5,"mm",1006.2,0,14.5,19.7,0,0,8.1,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,4.4,0,7.8,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.49 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 7.9 C - Umidita 65 % - la pressione barometrica 1006.2 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,7.5,14.33,-2.8,65,0,"C",95,0,7.8,3.2,65,14.49,0,NULL,13.47,7.53,0,0,3.2,7.9,0,14.47,NULL,8.43,0,"hPa",1.8,0,12.1,2.8,13.49,-2.8,2.01,0
"2015-11-26 13:55:00","km/h",242,1004.2,14.32,1007.2,8.25,7.7,NULL,0,7.7,14.5,"mm",1006.2,0,14.5,19.7,0,0,8.1,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.7,0,7.8,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.54 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 8.1 C - Umidita 65 % - la pressione barometrica 1006.2 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,8.1,14.54,-2.8,65,0,"C",95,0,7.8,1.6,64,14.54,0,NULL,13.47,7.53,0,0,1.6,8.1,0,14.5,NULL,8.43,0,"hPa",1.9,0,12.1,2.8,13.54,-2.8,2.01,0
"2015-11-26 14:00:00","km/h",242,1004.2,14.32,1007.2,8.25,7.8,NULL,0,7.8,14.5,"mm",1006.2,0,14.5,19.7,0,0,8.3,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.2,0,7.8,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  14.59 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 8.3 C - Umidita 62 % - la pressione barometrica 1006.2 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,8.3,14.57,-2.8,62,0,"C",95,0,7.8,4.8,62,14.59,0,NULL,13.47,7.53,0,0,4.8,8.3,0,14.58,NULL,8.43,0,"hPa",1.4,0,12.1,2.8,13.59,-2.8,2.01,0
"2015-11-26 14:05:00","km/h",242,1004.2,14.32,1007.2,8.25,7.8,NULL,0,7.8,14.5,"mm",1006.2,0,14.5,19.7,0,0,8.3,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.4,0,7.8,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.04 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 8.3 C - Umidita 60 % - la pressione barometrica 1006.2 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,8.3,14.57,-2.8,60,0,"C",95,0,7.8,3.2,60,15.04,0,NULL,13.47,7.53,0,0,3.2,8.3,0,15.04,NULL,8.43,0,"hPa",1,0,12.1,2.8,14.04,-2.8,2.01,0
"2015-11-26 14:10:00","km/h",242,1004.2,14.32,1007.2,8.25,8,NULL,0,8,14.5,"mm",1006.2,0,14.5,19.7,0,0,8.4,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.6,0,7.8,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.09 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 8.4 C - Umidita 60 % - la pressione barometrica 1006.2 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,8.4,15.07,-2.8,60,0,"C",95,0,7.8,4.8,60,15.09,0,NULL,13.47,7.53,0,0,4.8,8.4,0,15.04,NULL,8.43,0,"hPa",1.1,0,12.1,2.8,14.09,-2.8,2.01,0
"2015-11-26 14:15:00","km/h",248,1004.2,14.32,1007.2,8.25,8,NULL,0,8,14.5,"mm",1006.2,0,14.5,19.8,0,0,8.4,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.9,0,7.8,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.14 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 8.4 C - Umidita 61 % - la pressione barometrica 1006.2 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,8.4,15.07,-2.8,61,0,"C",95,0,7.8,4.8,60,15.14,0,NULL,13.47,7.53,0,0,4.8,8.4,0,15.04,NULL,8.43,0,"hPa",1.3,0,12.1,2.8,14.14,-2.8,2.01,0
"2015-11-26 14:20:00","km/h",247,1004.2,15.19,1007.2,8.25,8.2,NULL,0,8.2,14.5,"mm",1006.2,0,14.5,19.7,0,0,8.7,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,4.4,0,8.3,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.19 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 8.7 C - Umidita 58 % - la pressione barometrica 1006.2 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,8.3,15.19,-2.8,58,0,"C",95,0,8.3,4.8,58,15.19,0,NULL,13.47,7.53,0,0,4.8,8.7,0,15.19,NULL,8.43,0,"hPa",0.9,0,12.1,2.8,14.19,-2.8,2.01,0
"2015-11-26 14:25:00","km/h",250,1004.2,15.19,1007.2,8.25,8.5,NULL,0,8.5,14.5,"mm",1006.3,0,14.5,19.7,0,0,9.1,1007.2,-1.9,1004.2,11,NULL,4.8,10.52,NULL,3.8,0,8.3,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.24 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 9.1 C - Umidita 56 % - la pressione barometrica 1006.3 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,8.7,15.24,-2.8,56,0,"C",95,0,8.3,3.2,56,15.24,0,NULL,13.47,7.53,0,0,3.2,9.1,0,15.24,NULL,8.43,0,"hPa",0.7,0,12.1,2.8,14.24,-2.8,2.01,0
"2015-11-26 14:30:00","km/h",254,1004.2,15.25,1007.2,8.25,8.8,NULL,0,8.8,14.5,"mm",1006.3,0,14.5,19.7,0,0,9.3,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,2.8,0,8.9,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.29 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 9.3 C - Umidita 55 % - la pressione barometrica 1006.3 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,9.3,15.27,-2.8,55,0,"C",95,0,8.9,4.8,55,15.29,0,NULL,13.47,7.53,0,0,4.8,9.3,0,15.26,NULL,8.43,0,"hPa",0.7,0,12.1,2.8,14.29,-2.8,2.01,0
"2015-11-26 14:35:00","km/h",264,1004.2,15.25,1007.2,8.25,8.7,NULL,0,8.7,14.5,"mm",1006.4,0,14.5,19.7,0,0,9.3,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,2.9,0,8.9,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.34 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 9.3 C - Umidita 53 % - la pressione barometrica 1006.4 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,9.3,15.27,-2.8,53,0,"C",95,0,8.9,1.6,53,15.34,0,NULL,13.47,7.53,0,0,1.6,9.3,0,15.34,NULL,8.43,0,"hPa",0.2,0,12.1,2.8,14.34,-2.8,2.01,0
"2015-11-26 14:40:00","km/h",264,1004.2,15.25,1007.2,8.25,8.9,NULL,0,8.9,14.5,"mm",1006.4,0,14.5,19.7,0,0,9.4,1007.2,-1.9,1004.2,11,NULL,1.6,10.52,NULL,2.6,0,8.9,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.39 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 9.4 C - Umidita 54 % - la pressione barometrica 1006.4 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,9.4,15.37,-2.8,54,0,"C",95,0,8.9,3.2,53,15.39,0,NULL,13.47,7.53,0,0,3.2,9.4,0,15.34,NULL,8.43,0,"hPa",0.6,0,12.1,2.8,14.39,-2.8,2.01,0
"2015-11-26 14:45:00","km/h",286,1004.2,15.25,1007.2,8.25,8.7,NULL,0,8.7,14.5,"mm",1006.4,0,14.5,19.7,0,0,9.4,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,2.9,0,8.9,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.44 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 9.3 C - Umidita 51 % - la pressione barometrica 1006.4 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,9.3,15.37,-2.8,51,0,"C",95,0,8.9,4.8,51,15.44,0,NULL,13.47,7.53,0,0,4.8,9.3,0,15.44,NULL,8.43,0,"hPa",-0.3,0,12.1,2.8,14.44,-2.8,2.01,0
"2015-11-26 14:50:00","km/h",308,1004.2,15.25,1007.2,8.25,8.6,NULL,0,8.6,14.5,"mm",1006.4,0,14.5,19.7,0,0,9.4,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.5,0,8.9,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.49 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 9.2 C - Umidita 52 % - la pressione barometrica 1006.4 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,9.2,15.37,-2.8,52,0,"C",95,0,8.9,3.2,51,15.49,0,NULL,13.47,7.53,0,0,3.2,9.2,0,15.44,NULL,8.43,0,"hPa",-0.2,0,12.1,2.8,14.49,-2.8,2.01,0
"2015-11-26 14:55:00","km/h",321,1004.2,15.25,1007.2,8.25,8.3,NULL,0,8.3,14.5,"mm",1006.5,0,14.5,19.7,0,0,9.4,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.5,0,8.9,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.54 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 8.9 C - Umidita 53 % - la pressione barometrica 1006.5 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,8.9,15.37,-2.8,53,0,"C",95,0,8.9,3.2,51,15.54,0,NULL,13.47,7.53,0,0,3.2,8.9,0,15.44,NULL,8.43,0,"hPa",-0.1,0,12.1,2.8,14.54,-2.8,2.01,0
"2015-11-26 15:00:00","km/h",320,1004.2,15.25,1007.2,8.25,8.4,NULL,0,8.4,14.5,"mm",1006.4,0,14.5,19.7,0,0,9.4,1007.2,-1.9,1004.2,11,NULL,3.2,10.52,NULL,3.3,0,8.9,"2013,1,8,7,24,28",0,"Ultimo aggiornamento del 26/11/15 alle  15.59 UTC - Il sole sorge alle  7.37 e tramonta alle 16.48 condizioni a San Salvatore Monferrato: temperatura 8.9 C - Umidita 54 % - la pressione barometrica 1006.4 hPa",0,8.46,"Wl_6.0.3","",14.5,42,0,"[0.0,0.0,3.2,0.0,21.0,112.6,268.6,708.4,2915.4,9315.0,17020.3,10376.7,3179.8,526.1,16.1,6.4]",NULL,8.9,15.37,-2.8,54,0,"C",95,0,8.9,3.2,51,15.59,0,NULL,13.47,7.53,0,0,3.2,8.9,0,15.44,NULL,8.43,0,"hPa",0.1,0,12.1,2.8,14.59,-2.8,2.01,0
